,time,Measure,kWh,label
35091,2022-01-19 18:00:00,BS3 - Main 3L,90.75,unclassified
35129,2022-01-19 18:15:00,BS3 - Main 3L,91.5625,unclassified
35143,2022-01-19 18:30:00,BS3 - Main 3L,92.375,unclassified
35167,2022-01-19 18:45:00,BS3 - Main 3L,93.1875,unclassified
35189,2022-01-19 19:00:00,BS3 - Main 3L,94.0,unclassified
35208,2022-01-19 19:15:00,BS3 - Main 3L,93.625,unclassified
35236,2022-01-19 19:30:00,BS3 - Main 3L,93.25,unclassified
35257,2022-01-19 19:45:00,BS3 - Main 3L,92.875,unclassified
35283,2022-01-19 20:00:00,BS3 - Main 3L,92.5,unclassified
35288,2022-01-19 20:15:00,BS3 - Main 3L,92.5,unclassified
35323,2022-01-19 20:30:00,BS3 - Main 3L,92.5,unclassified
35331,2022-01-19 20:45:00,BS3 - Main 3L,92.5,unclassified
35359,2022-01-19 21:00:00,BS3 - Main 3L,92.5,unclassified
35379,2022-01-19 21:15:00,BS3 - Main 3L,90.8125,unclassified
35414,2022-01-19 21:30:00,BS3 - Main 3L,89.125,unclassified
35434,2022-01-19 21:45:00,BS3 - Main 3L,87.4375,unclassified
35457,2022-01-19 22:00:00,BS3 - Main 3L,85.75,unclassified
35469,2022-01-19 22:15:00,BS3 - Main 3L,79.8125,unclassified
35498,2022-01-19 22:30:00,BS3 - Main 3L,73.875,unclassified
35516,2022-01-19 22:45:00,BS3 - Main 3L,67.9375,unclassified
35538,2022-01-19 23:00:00,BS3 - Main 3L,62.0,unclassified
35562,2022-01-19 23:15:00,BS3 - Main 3L,61.9375,unclassified
35582,2022-01-19 23:30:00,BS3 - Main 3L,61.875,unclassified
35606,2022-01-19 23:45:00,BS3 - Main 3L,61.8125,unclassified
35622,2022-01-20 00:00:00,BS3 - Main 3L,61.75,unclassified
35646,2022-01-20 00:15:00,BS3 - Main 3L,61.5,unclassified
35668,2022-01-20 00:30:00,BS3 - Main 3L,61.25,unclassified
