,time,Measure,kWh,label
6225,2022-01-05 20:00:00,Sub - Feeder F04,0.0,unclassified
6252,2022-01-05 20:15:00,Sub - Feeder F04,0.0,unclassified
6276,2022-01-05 20:30:00,Sub - Feeder F04,0.0,unclassified
6299,2022-01-05 20:45:00,Sub - Feeder F04,0.0,unclassified
6318,2022-01-05 21:00:00,Sub - Feeder F04,0.0,unclassified
6332,2022-01-05 21:15:00,Sub - Feeder F04,0.0,unclassified
6372,2022-01-05 21:30:00,Sub - Feeder F04,0.0,unclassified
6393,2022-01-05 21:45:00,Sub - Feeder F04,0.0,unclassified
6398,2022-01-05 22:00:00,Sub - Feeder F04,0.0,unclassified
6428,2022-01-05 22:15:00,Sub - Feeder F04,0.0,unclassified
6445,2022-01-05 22:30:00,Sub - Feeder F04,0.0,unclassified
6482,2022-01-05 22:45:00,Sub - Feeder F04,0.0,unclassified
6503,2022-01-05 23:00:00,Sub - Feeder F04,0.0,unclassified
6527,2022-01-05 23:15:00,Sub - Feeder F04,0.0,unclassified
6544,2022-01-05 23:30:00,Sub - Feeder F04,0.0,unclassified
6560,2022-01-05 23:45:00,Sub - Feeder F04,0.0,unclassified
6602,2022-01-06 00:00:00,Sub - Feeder F04,0.0,unclassified
6606,2022-01-06 00:15:00,Sub - Feeder F04,0.0,unclassified
6645,2022-01-06 00:30:00,Sub - Feeder F04,0.0,unclassified
6662,2022-01-06 00:45:00,Sub - Feeder F04,0.0,unclassified
6679,2022-01-06 01:00:00,Sub - Feeder F04,0.0,unclassified
6702,2022-01-06 01:15:00,Sub - Feeder F04,0.0,unclassified
6715,2022-01-06 01:30:00,Sub - Feeder F04,0.0,unclassified
6739,2022-01-06 01:45:00,Sub - Feeder F04,0.0,unclassified
6765,2022-01-06 02:00:00,Sub - Feeder F04,0.0,unclassified
6801,2022-01-06 02:15:00,Sub - Feeder F04,0.0,unclassified
6819,2022-01-06 02:30:00,Sub - Feeder F04,0.0,unclassified
6840,2022-01-06 02:45:00,Sub - Feeder F04,0.0,unclassified
6859,2022-01-06 03:00:00,Sub - Feeder F04,0.0,unclassified
6889,2022-01-06 03:15:00,Sub - Feeder F04,0.0,unclassified
6896,2022-01-06 03:30:00,Sub - Feeder F04,0.0,unclassified
6932,2022-01-06 03:45:00,Sub - Feeder F04,0.0,unclassified
6951,2022-01-06 04:00:00,Sub - Feeder F04,0.0,unclassified
6963,2022-01-06 04:15:00,Sub - Feeder F04,0.0,unclassified
6988,2022-01-06 04:30:00,Sub - Feeder F04,0.0,unclassified
7003,2022-01-06 04:45:00,Sub - Feeder F04,0.0,unclassified
7028,2022-01-06 05:00:00,Sub - Feeder F04,0.0,unclassified
7049,2022-01-06 05:15:00,Sub - Feeder F04,0.0,unclassified
7078,2022-01-06 05:30:00,Sub - Feeder F04,0.0,unclassified
7098,2022-01-06 05:45:00,Sub - Feeder F04,0.0,unclassified
7106,2022-01-06 06:00:00,Sub - Feeder F04,0.0,unclassified
7132,2022-01-06 06:15:00,Sub - Feeder F04,0.0,unclassified
7164,2022-01-06 06:30:00,Sub - Feeder F04,0.0,unclassified
7181,2022-01-06 06:45:00,Sub - Feeder F04,0.0,unclassified
7189,2022-01-06 07:00:00,Sub - Feeder F04,0.0,unclassified
7222,2022-01-06 07:15:00,Sub - Feeder F04,0.0,unclassified
7230,2022-01-06 07:30:00,Sub - Feeder F04,0.0,unclassified
7263,2022-01-06 07:45:00,Sub - Feeder F04,0.0,unclassified
7271,2022-01-06 08:00:00,Sub - Feeder F04,0.0,unclassified
7297,2022-01-06 08:15:00,Sub - Feeder F04,0.0,unclassified
7325,2022-01-06 08:30:00,Sub - Feeder F04,0.0,unclassified
