,time,Measure,kWh,label
7710,2022-01-06 13:00:00,FB3 - Main 3L,37.75,unclassified
7728,2022-01-06 13:15:00,FB3 - Main 3L,37.9375,unclassified
7744,2022-01-06 13:30:00,FB3 - Main 3L,38.125,unclassified
7782,2022-01-06 13:45:00,FB3 - Main 3L,38.3125,unclassified
7790,2022-01-06 14:00:00,FB3 - Main 3L,38.5,unclassified
7813,2022-01-06 14:15:00,FB3 - Main 3L,38.5,unclassified
7835,2022-01-06 14:30:00,FB3 - Main 3L,38.5,unclassified
7854,2022-01-06 14:45:00,FB3 - Main 3L,38.5,unclassified
7884,2022-01-06 15:00:00,FB3 - Main 3L,38.5,unclassified
7907,2022-01-06 15:15:00,FB3 - Main 3L,38.3125,unclassified
7929,2022-01-06 15:30:00,FB3 - Main 3L,38.125,unclassified
7957,2022-01-06 15:45:00,FB3 - Main 3L,37.9375,unclassified
7966,2022-01-06 16:00:00,FB3 - Main 3L,37.75,unclassified
7991,2022-01-06 16:15:00,FB3 - Main 3L,37.9375,unclassified
8007,2022-01-06 16:30:00,FB3 - Main 3L,38.125,unclassified
8036,2022-01-06 16:45:00,FB3 - Main 3L,38.3125,unclassified
8061,2022-01-06 17:00:00,FB3 - Main 3L,38.5,unclassified
8074,2022-01-06 17:15:00,FB3 - Main 3L,38.5,unclassified
8096,2022-01-06 17:30:00,FB3 - Main 3L,38.5,unclassified
8132,2022-01-06 17:45:00,FB3 - Main 3L,38.5,unclassified
8146,2022-01-06 18:00:00,FB3 - Main 3L,38.5,unclassified
8176,2022-01-06 18:15:00,FB3 - Main 3L,38.375,unclassified
8184,2022-01-06 18:30:00,FB3 - Main 3L,38.25,unclassified
8206,2022-01-06 18:45:00,FB3 - Main 3L,38.125,unclassified
8240,2022-01-06 19:00:00,FB3 - Main 3L,38.0,unclassified
8263,2022-01-06 19:15:00,FB3 - Main 3L,37.9375,unclassified
8278,2022-01-06 19:30:00,FB3 - Main 3L,37.875,unclassified
8309,2022-01-06 19:45:00,FB3 - Main 3L,37.8125,unclassified
8319,2022-01-06 20:00:00,FB3 - Main 3L,37.75,unclassified
8340,2022-01-06 20:15:00,FB3 - Main 3L,38.0,unclassified
8373,2022-01-06 20:30:00,FB3 - Main 3L,38.25,unclassified
8394,2022-01-06 20:45:00,FB3 - Main 3L,38.5,unclassified
8413,2022-01-06 21:00:00,FB3 - Main 3L,38.75,unclassified
8428,2022-01-06 21:15:00,FB3 - Main 3L,38.5625,unclassified
8461,2022-01-06 21:30:00,FB3 - Main 3L,38.375,unclassified
8485,2022-01-06 21:45:00,FB3 - Main 3L,38.1875,unclassified
8502,2022-01-06 22:00:00,FB3 - Main 3L,38.0,unclassified
8526,2022-01-06 22:15:00,FB3 - Main 3L,38.1875,unclassified
8550,2022-01-06 22:30:00,FB3 - Main 3L,38.375,unclassified
8573,2022-01-06 22:45:00,FB3 - Main 3L,38.5625,unclassified
8589,2022-01-06 23:00:00,FB3 - Main 3L,38.75,unclassified
8618,2022-01-06 23:15:00,FB3 - Main 3L,38.6875,unclassified
8626,2022-01-06 23:30:00,FB3 - Main 3L,38.625,unclassified
8661,2022-01-06 23:45:00,FB3 - Main 3L,38.5625,unclassified
8668,2022-01-07 00:00:00,FB3 - Main 3L,38.5,unclassified
