,time,Measure,kWh,label
7518,2022-01-06 10:45:00,Sub - Main M2,1000.0,unclassified
7542,2022-01-06 11:00:00,Sub - Main M2,1000.0,unclassified
7549,2022-01-06 11:15:00,Sub - Main M2,937.5,unclassified
7571,2022-01-06 11:30:00,Sub - Main M2,875.0,unclassified
7609,2022-01-06 11:45:00,Sub - Main M2,812.5,unclassified
7628,2022-01-06 12:00:00,Sub - Main M2,750.0,unclassified
7640,2022-01-06 12:15:00,Sub - Main M2,812.5,unclassified
7670,2022-01-06 12:30:00,Sub - Main M2,875.0,unclassified
7679,2022-01-06 12:45:00,Sub - Main M2,937.5,unclassified
7713,2022-01-06 13:00:00,Sub - Main M2,1000.0,unclassified
7737,2022-01-06 13:15:00,Sub - Main M2,1000.0,unclassified
7760,2022-01-06 13:30:00,Sub - Main M2,1000.0,unclassified
7770,2022-01-06 13:45:00,Sub - Main M2,1000.0,unclassified
7794,2022-01-06 14:00:00,Sub - Main M2,1000.0,unclassified
7820,2022-01-06 14:15:00,Sub - Main M2,937.5,unclassified
7848,2022-01-06 14:30:00,Sub - Main M2,875.0,unclassified
7857,2022-01-06 14:45:00,Sub - Main M2,812.5,unclassified
7886,2022-01-06 15:00:00,Sub - Main M2,750.0,unclassified
7902,2022-01-06 15:15:00,Sub - Main M2,750.0,unclassified
7920,2022-01-06 15:30:00,Sub - Main M2,750.0,unclassified
7945,2022-01-06 15:45:00,Sub - Main M2,750.0,unclassified
7970,2022-01-06 16:00:00,Sub - Main M2,750.0,unclassified
7996,2022-01-06 16:15:00,Sub - Main M2,812.5,unclassified
8014,2022-01-06 16:30:00,Sub - Main M2,875.0,unclassified
8037,2022-01-06 16:45:00,Sub - Main M2,937.5,unclassified
8058,2022-01-06 17:00:00,Sub - Main M2,1000.0,unclassified
8072,2022-01-06 17:15:00,Sub - Main M2,1000.0,unclassified
8099,2022-01-06 17:30:00,Sub - Main M2,1000.0,unclassified
8123,2022-01-06 17:45:00,Sub - Main M2,1000.0,unclassified
8155,2022-01-06 18:00:00,Sub - Main M2,1000.0,unclassified
8164,2022-01-06 18:15:00,Sub - Main M2,937.5,unclassified
8193,2022-01-06 18:30:00,Sub - Main M2,875.0,unclassified
8219,2022-01-06 18:45:00,Sub - Main M2,812.5,unclassified
8234,2022-01-06 19:00:00,Sub - Main M2,750.0,unclassified
8267,2022-01-06 19:15:00,Sub - Main M2,812.5,unclassified
8277,2022-01-06 19:30:00,Sub - Main M2,875.0,unclassified
8307,2022-01-06 19:45:00,Sub - Main M2,937.5,unclassified
8318,2022-01-06 20:00:00,Sub - Main M2,1000.0,unclassified
8338,2022-01-06 20:15:00,Sub - Main M2,1000.0,unclassified
8376,2022-01-06 20:30:00,Sub - Main M2,1000.0,unclassified
8396,2022-01-06 20:45:00,Sub - Main M2,1000.0,unclassified
8402,2022-01-06 21:00:00,Sub - Main M2,1000.0,unclassified
8434,2022-01-06 21:15:00,Sub - Main M2,937.5,unclassified
8452,2022-01-06 21:30:00,Sub - Main M2,875.0,unclassified
8471,2022-01-06 21:45:00,Sub - Main M2,812.5,unclassified
8497,2022-01-06 22:00:00,Sub - Main M2,750.0,unclassified
8531,2022-01-06 22:15:00,Sub - Main M2,812.5,unclassified
8553,2022-01-06 22:30:00,Sub - Main M2,875.0,unclassified
8566,2022-01-06 22:45:00,Sub - Main M2,937.5,unclassified
8587,2022-01-06 23:00:00,Sub - Main M2,1000.0,unclassified
8609,2022-01-06 23:15:00,Sub - Main M2,1000.0,unclassified
8624,2022-01-06 23:30:00,Sub - Main M2,1000.0,unclassified
8654,2022-01-06 23:45:00,Sub - Main M2,1000.0,unclassified
8669,2022-01-07 00:00:00,Sub - Main M2,1000.0,unclassified
8694,2022-01-07 00:15:00,Sub - Main M2,937.5,unclassified
8716,2022-01-07 00:30:00,Sub - Main M2,875.0,unclassified
8733,2022-01-07 00:45:00,Sub - Main M2,812.5,unclassified
8772,2022-01-07 01:00:00,Sub - Main M2,750.0,unclassified
8780,2022-01-07 01:15:00,Sub - Main M2,812.5,unclassified
8816,2022-01-07 01:30:00,Sub - Main M2,875.0,unclassified
8834,2022-01-07 01:45:00,Sub - Main M2,937.5,unclassified
8851,2022-01-07 02:00:00,Sub - Main M2,1000.0,unclassified
8873,2022-01-07 02:15:00,Sub - Main M2,1000.0,unclassified
8905,2022-01-07 02:30:00,Sub - Main M2,1000.0,unclassified
8909,2022-01-07 02:45:00,Sub - Main M2,1000.0,unclassified
8933,2022-01-07 03:00:00,Sub - Main M2,1000.0,unclassified
8952,2022-01-07 03:15:00,Sub - Main M2,1000.0,unclassified
8972,2022-01-07 03:30:00,Sub - Main M2,1000.0,unclassified
8993,2022-01-07 03:45:00,Sub - Main M2,1000.0,unclassified
9031,2022-01-07 04:00:00,Sub - Main M2,1000.0,unclassified
9056,2022-01-07 04:15:00,Sub - Main M2,1000.0,unclassified
9071,2022-01-07 04:30:00,Sub - Main M2,1000.0,unclassified
9082,2022-01-07 04:45:00,Sub - Main M2,1000.0,unclassified
